I,Q,U,V,P,ch5,pk1,pk2,pk3,pk4,fwhm1,fwhm2,fwhm3,fwhm4,proms1,proms2,proms3,proms4,d1,d2,d3,d4,st1,st2,st3,st4,rm1,rm2,rm3,rm4,ku1,ku2,ku3,ku4,sk1,sk2,sk3,sk4,s1,s2,s3,s4,ma1,ma2,ma3,ma4
133.4351,0.0809,-0.2659,-0.4673,0.5437,207.8000,144.0000,118.0000,112.0000,129.0000,14.0000,12.2500,20.8750,7.0000,10.0000,9.0000,33.0000,4.0000,25.4845,0.1513,0.1122,0.4589,8.0697,0.0428,0.0349,0.1364,133.6720,0.0932,0.2681,0.4913,1.9568,2.2890,1.7329,2.9203,-0.4344,0.6109,0.1306,-1.1125,1.0018,1.1213,1.0083,1.0397,0.1912,1.9423,0.4239,0.9889
187.4880,0.2134,-0.4973,-0.3763,0.6591,206.3803,194.0000,250.0000,208.0000,279.0000,28.5000,31.7625,28.1944,28.4000,93.0000,133.0000,101.0000,168.0000,148.6031,0.2305,0.3388,0.4100,50.2998,0.0493,0.0894,0.0999,194.0262,0.2177,0.4920,0.3728,1.5570,4.6081,3.3660,2.8610,0.2132,-1.0467,1.2330,0.6586,1.0349,1.0262,1.0167,1.0374,0.8069,1.1045,0.7069,1.1676
136.6194,0.0309,-0.3541,-0.3280,0.4836,213.3509,154.0000,118.0000,158.0000,143.0000,16.4000,7.2500,19.2250,17.0833,48.0000,9.0000,61.0000,27.0000,45.1407,0.3445,0.3175,0.4754,15.8462,0.1176,0.0874,0.1583,137.5193,0.1243,0.3689,0.3743,1.7167,1.6509,2.1013,1.6075,0.5199,0.1723,0.4128,0.2778,1.0066,1.2064,1.0288,1.1014,0.3315,3.9011,0.8999,1.4950
125.5079,0.1449,-0.2479,0.0146,0.2876,209.8793,119.0000,121.0000,109.0000,100.0000,12.6667,26.0000,18.7500,3.0000,24.0000,14.0000,15.0000,2.0000,11.6996,0.2765,0.3492,0.4799,3.3529,0.0753,0.0961,0.1272,125.5520,0.1621,0.2654,0.1270,1.8472,2.8654,1.8931,1.9204,-0.3707,-0.7227,0.4041,-0.2050,1.0004,1.1030,1.0714,1.1095,0.0932,2.0486,1.4751,4.4695
126.7561,0.1123,-0.3484,-0.3097,0.4795,231.8621,119.0000,116.0000,106.0000,126.0000,12.0000,11.0000,12.7500,4.7500,13.0000,9.0000,5.0000,1.0000,14.9100,0.0937,0.2589,0.5871,4.5680,0.0226,0.0762,0.2020,126.8355,0.1142,0.3559,0.3671,1.9603,2.9849,1.9976,1.5782,-0.2323,-0.7250,0.2542,0.0388,1.0006,1.0195,1.0229,1.1888,0.1177,0.8460,0.7534,2.2111
135.3094,0.1578,-0.1993,-0.2995,0.3928,233.5938,157.0000,129.0000,108.0000,126.0000,16.3333,13.7500,12.5000,12.1250,34.0000,9.0000,20.0000,25.0000,30.8187,0.2357,0.1119,0.3419,9.6747,0.0691,0.0407,0.0967,135.6440,0.1742,0.2044,0.3117,1.7626,2.6722,1.4947,2.2428,-0.2539,0.9988,0.2567,0.1684,1.0025,1.0862,1.0198,1.0502,0.2281,1.5301,0.5642,1.1862
126.6448,-0.0362,-0.3518,-0.1410,0.3807,239.8235,112.0000,95.0000,126.0000,106.0000,6.5000,3.0000,10.0000,4.5000,10.0000,1.0000,16.0000,2.0000,13.0668,0.1259,0.0822,0.1584,4.3844,0.0395,0.0293,0.0443,126.7162,0.0521,0.3536,0.1485,1.9136,3.2142,1.5266,4.2516,-0.4724,1.2555,0.0618,-1.3894,1.0006,1.0737,1.0032,1.0447,0.1032,2.7984,0.2335,1.1369
175.9530,-0.1325,-0.4240,-0.4971,0.6666,221.0333,240.0000,141.0000,254.0000,252.0000,22.6667,24.8750,24.2078,23.3016,122.0000,35.0000,153.0000,131.0000,126.3184,0.4465,0.3020,0.3360,43.8310,0.1439,0.0846,0.0913,181.2418,0.1749,0.4313,0.5042,1.5946,1.9017,1.9784,2.3897,0.2879,0.4242,0.3419,0.4485,1.0301,1.1413,1.0195,1.0165,0.7289,3.2242,0.7213,0.6836
141.5798,-0.2835,-0.3247,0.0843,0.4392,192.6563,125.0000,87.0000,191.0000,121.0000,6.3333,14.5000,15.4500,10.6667,20.0000,15.0000,49.0000,11.0000,42.9049,0.0984,0.1378,0.6195,13.6612,0.0329,0.0427,0.1839,142.2169,0.2838,0.3275,0.1994,1.7310,1.7167,1.9121,2.1468,-0.1423,0.4104,-0.1957,-0.4749,1.0045,1.0066,1.0083,1.1584,0.3037,0.3502,0.4262,4.1054
125.4520,0.1698,-0.2711,0.0529,0.3243,200.2791,103.0000,117.0000,117.0000,114.0000,4.5000,6.0000,23.5000,3.0000,4.0000,4.0000,30.0000,2.0000,12.8769,0.1837,0.3030,0.7262,3.7378,0.0520,0.1049,0.2313,125.5064,0.1785,0.2894,0.2343,1.8324,2.1868,1.5586,2.3348,-0.3294,0.1106,0.1419,-0.8622,1.0004,1.0442,1.0711,1.1085,0.1027,1.1003,1.1692,3.7166
126.1991,0.1887,-0.2975,-0.5448,0.6488,220.2500,139.0000,122.0000,87.0000,123.0000,10.9583,12.6667,6.0000,7.0000,19.0000,11.0000,4.0000,4.0000,13.9511,0.0798,0.0873,0.1849,4.4944,0.0231,0.0242,0.0481,126.2751,0.1898,0.2992,0.5470,2.4445,2.5899,2.5799,2.7579,-0.8951,-0.6966,-0.7559,-0.2072,1.0006,1.0071,1.0031,1.0037,0.1106,0.4250,0.2933,0.3398
175.4721,-0.1265,-0.1184,-0.4304,0.4639,206.5429,366.0000,155.0000,219.0000,210.0000,21.3077,28.4000,22.8125,26.8750,220.0000,62.0000,121.0000,104.0000,145.1442,0.2689,0.3830,0.3251,47.2829,0.0728,0.1518,0.1037,181.6430,0.1301,0.2103,0.4307,1.8481,2.2029,1.2163,1.5745,0.5331,-0.5605,0.0937,0.2178,1.0352,1.1993,1.2650,1.0299,0.8416,2.8043,2.9018,0.7901
160.5201,0.0530,-0.3518,-0.5364,0.6437,196.4615,208.0000,165.0000,161.0000,217.0000,24.1500,21.2250,23.5250,19.8333,93.0000,57.0000,67.0000,80.0000,87.1444,0.2121,0.3681,0.9329,30.3542,0.0697,0.1117,0.2721,163.3106,0.0919,0.3581,0.5728,1.5166,1.6089,1.8456,2.6803,0.1586,0.3472,0.5035,0.9890,1.0174,1.3442,1.0515,1.1068,0.5477,4.0870,1.1151,1.9879
173.3725,0.2637,-0.1805,-0.5610,0.6456,195.0727,289.0000,217.0000,122.0000,194.0000,22.8547,27.5750,26.9583,27.1667,155.0000,93.0000,49.0000,76.0000,109.0675,0.1571,0.3456,0.2722,36.8849,0.0521,0.0964,0.0769,177.1829,0.2774,0.2173,0.5672,1.5495,1.6073,3.1054,2.2567,0.0534,0.1378,-1.0292,0.2924,1.0220,1.0178,1.1133,1.0091,0.6363,0.5816,1.8719,0.4866
141.5951,-0.0063,-0.5187,-0.3549,0.6286,211.8261,119.0000,117.0000,166.0000,177.0000,11.4167,7.0000,20.6000,13.4500,17.0000,1.0000,50.0000,48.0000,44.8249,0.3553,0.3591,0.6689,14.8730,0.1200,0.0954,0.1915,142.3572,0.1187,0.5214,0.4021,1.6414,2.5851,3.6424,2.1055,0.0615,1.1026,1.2401,0.1334,1.0054,1.1795,1.0168,1.1336,0.3174,3.8885,0.7074,2.0826
125.4702,0.2477,-0.2921,0.0398,0.3850,200.6667,101.0000,126.0000,108.0000,91.0000,11.2500,14.2500,12.0000,5.0000,11.0000,9.0000,15.0000,2.0000,14.1626,0.0698,0.0914,0.2517,4.5365,0.0154,0.0227,0.0859,125.5497,0.2483,0.2933,0.0927,1.6555,3.0370,2.8741,1.4290,0.0947,0.3459,-0.4313,-0.1164,1.0006,1.0019,1.0029,1.1086,0.1129,0.2819,0.3130,3.2122
172.1722,-0.2250,-0.6094,-0.6383,0.9108,191.7188,208.0000,131.0000,265.0000,298.0000,22.4643,17.5000,25.8214,26.2643,98.0000,33.0000,151.0000,167.0000,123.1286,0.4221,0.3885,0.9898,41.6934,0.1102,0.1060,0.3236,177.0718,0.2323,0.6068,0.6928,1.6947,3.4452,2.0299,1.9865,0.3716,1.0551,-0.0771,0.4981,1.0285,1.0869,1.0154,1.1285,0.7254,2.1201,0.6552,1.8008
126.3491,0.1716,-0.3800,-0.2244,0.4735,187.1250,113.0000,124.0000,109.0000,115.0000,12.0000,6.0000,15.5000,5.0000,8.0000,6.0000,15.0000,8.0000,14.2852,0.2485,0.0892,0.2433,4.9008,0.0915,0.0324,0.0812,126.4412,0.1956,0.3823,0.2380,1.5468,1.5995,1.7559,1.8448,-0.1126,0.5542,-0.6926,-0.5155,1.0007,1.1267,1.0035,1.0616,0.1131,1.5297,0.2345,1.1194
129.1430,0.1421,-0.2646,-0.0865,0.3125,238.7143,116.0000,123.0000,114.0000,115.0000,17.4167,13.5000,2.0000,7.5833,15.0000,8.0000,1.0000,11.0000,18.8753,0.2701,0.2113,0.6362,5.6767,0.0812,0.0773,0.2040,129.2632,0.1623,0.2748,0.2174,2.0955,1.9386,1.4106,1.8249,-0.4974,-0.3326,0.0619,0.3705,1.0009,1.1462,1.0405,1.1512,0.1462,2.1751,0.8177,3.8016
175.2337,-0.2955,-0.2211,-0.1304,0.3914,261.9844,268.0000,108.0000,251.0000,188.0000,24.4519,7.3333,32.8250,20.4524,150.0000,12.0000,138.0000,78.0000,113.3746,0.5077,0.3013,0.4857,37.8497,0.1548,0.0911,0.1284,179.2123,0.3085,0.2552,0.1831,1.5731,2.3303,1.8607,2.0392,0.0496,0.7130,-0.4176,-0.3776,1.0227,1.1227,1.0693,1.3102,0.6546,2.0536,1.3091,4.4574
168.5488,-0.0238,-0.6354,-0.5672,0.8520,217.8448,163.0000,149.0000,233.0000,270.0000,30.4250,27.1250,21.5069,23.8333,81.0000,39.0000,121.0000,137.0000,106.6392,0.3651,0.2959,0.5463,36.4363,0.0977,0.0987,0.1753,172.3757,0.0969,0.6323,0.5760,1.5613,2.3138,2.2946,2.5303,0.2241,0.2226,0.9784,0.9493,1.0227,1.2097,1.0122,1.0489,0.6400,5.2520,0.4769,1.0277
126.1947,0.1539,-0.3102,-0.2473,0.4256,172.7931,125.0000,122.0000,109.0000,118.0000,6.0000,7.0000,15.0000,2.0000,6.0000,4.0000,18.0000,1.0000,14.5702,0.2155,0.3347,0.3598,4.3921,0.0691,0.1234,0.1165,126.2685,0.1688,0.3339,0.2750,1.8988,2.0779,1.5098,1.8248,-0.3569,0.6690,0.2275,-0.5519,1.0006,1.0924,1.0733,1.0999,0.1155,1.4616,1.1241,1.5153
126.6318,0.2003,-0.4103,-0.1233,0.4730,206.5000,100.0000,124.0000,114.0000,110.0000,4.4167,9.0000,9.6667,3.0000,7.0000,6.0000,9.0000,1.0000,14.2285,0.2107,0.0750,0.3590,4.2233,0.0620,0.0217,0.1146,126.6995,0.2095,0.4105,0.1686,2.2136,1.8399,1.9949,2.5279,-0.5795,-0.0031,0.4006,-1.0076,1.0005,1.0450,1.0013,1.3417,0.1124,1.0770,0.1830,3.4959
125.1878,0.0793,-0.3754,-0.1204,0.4021,255.4800,100.0000,105.0000,120.0000,104.0000,3.7500,5.0000,14.0833,4.0000,1.0000,2.0000,19.0000,3.0000,12.3589,0.1658,0.0615,0.2774,3.8353,0.0504,0.0189,0.0764,125.2441,0.0943,0.3760,0.1434,1.7474,3.6298,2.0502,2.5327,-0.2740,1.4412,-0.3334,-0.5175,1.0005,1.1738,1.0012,1.1725,0.0987,2.2270,0.1639,2.5253
137.8148,0.1880,-0.2787,-0.5241,0.6227,251.3438,175.0000,143.0000,97.0000,151.0000,14.7619,13.1667,20.3333,13.0000,54.0000,26.0000,16.0000,40.0000,35.6986,0.1647,0.1906,0.3099,11.9340,0.0501,0.0701,0.0961,138.3145,0.1957,0.2884,0.5265,1.6142,1.8046,1.4392,2.3620,-0.0878,0.0198,0.2574,0.7497,1.0036,1.0334,1.0299,1.0165,0.2595,0.8849,0.6919,0.6038
126.7727,0.2487,-0.1673,0.2183,0.3708,199.4211,104.0000,131.0000,104.0000,80.0000,3.0000,8.9167,9.0000,3.0000,1.0000,11.0000,6.0000,2.0000,16.1634,0.2303,0.0530,0.2598,5.2179,0.0807,0.0168,0.0869,126.8744,0.2604,0.1685,0.2317,1.8408,1.7164,1.6831,1.7243,-0.3852,-0.3661,-0.2257,-0.2842,1.0008,1.0488,1.0048,1.0741,0.1276,0.9544,0.3170,1.2607
130.9117,0.2030,-0.2973,-0.1815,0.4032,246.6154,119.0000,133.0000,103.0000,114.0000,10.0000,16.2500,6.0000,9.3333,8.0000,28.0000,4.0000,10.0000,21.8959,0.1368,0.1033,0.3909,7.1634,0.0443,0.0274,0.0979,131.1001,0.2057,0.2977,0.2047,1.8501,2.2468,2.6380,2.7561,-0.3990,-0.8569,0.5587,0.2525,1.0014,1.0231,1.0041,1.1259,0.1674,0.6894,0.3490,2.3957
187.0152,0.0733,-0.3493,-0.2959,0.4636,230.7692,244.0000,215.0000,237.0000,237.0000,33.1429,28.4167,29.8750,36.0250,146.0000,99.0000,145.0000,135.0000,154.2864,0.3128,0.2084,0.3826,50.4240,0.0788,0.0556,0.0784,193.6096,0.1198,0.3599,0.2968,1.7097,2.3601,2.4752,6.0748,0.3492,0.0822,-0.1259,1.7367,1.0353,1.2061,1.0120,1.0363,0.8398,3.6588,0.5897,1.3795
144.3647,-0.0879,-0.3153,-0.3204,0.4580,229.1296,162.0000,116.0000,163.0000,160.0000,7.6250,17.2500,23.3333,18.0000,51.0000,15.0000,56.0000,36.0000,48.4050,0.3374,0.2584,0.5687,17.4751,0.1151,0.0799,0.1963,145.3990,0.1393,0.3261,0.3726,1.4449,1.4874,1.9378,1.5561,-0.0475,0.1860,-0.5043,-0.3260,1.0072,1.1600,1.0309,1.1723,0.3365,3.1373,0.8294,1.9873
137.2168,-0.1254,-0.4803,-0.3661,0.6168,223.5484,118.0000,97.0000,159.0000,143.0000,19.0833,8.0000,18.5250,19.9167,13.0000,7.0000,53.0000,23.0000,31.5086,0.1835,0.0606,0.2339,10.2404,0.0554,0.0190,0.0671,137.5861,0.1334,0.4805,0.3764,1.9564,1.9040,1.6102,2.2463,-0.5342,0.0911,0.1396,-0.5324,1.0027,1.0956,1.0008,1.0158,0.2299,1.6029,0.1262,0.6361
124.4683,0.2238,-0.2776,-0.4528,0.5763,195.7818,133.0000,133.0000,86.0000,130.0000,4.0000,20.5000,13.0000,24.5000,4.0000,23.0000,7.0000,26.0000,12.2555,0.1713,0.3151,0.4691,3.9943,0.0527,0.0999,0.1351,124.5312,0.2286,0.2931,0.4689,1.7624,1.8205,2.6634,2.3660,0.4709,0.3189,1.0974,0.5433,1.0005,1.0272,1.0625,1.0434,0.0985,0.7804,1.1963,1.0717
133.3072,-0.2578,-0.1786,-0.6146,0.6900,183.1818,191.0000,85.0000,125.0000,134.0000,11.5714,7.0000,11.8750,10.5000,48.0000,7.0000,15.0000,10.0000,25.0910,0.1596,0.1726,0.1927,8.6685,0.0543,0.0484,0.0587,133.5760,0.2616,0.1873,0.6163,1.7206,1.6234,2.7341,1.9542,-0.3392,0.3593,-0.6591,0.0355,1.0020,1.0212,1.0334,1.0044,0.1884,0.6303,0.9682,0.3148
132.4997,0.2234,-0.3165,0.0579,0.3917,204.2857,102.0000,130.0000,119.0000,107.0000,22.6667,26.7500,22.1250,15.2500,15.0000,11.0000,19.0000,9.0000,22.7423,0.1510,0.2761,0.4246,7.0108,0.0476,0.0639,0.1228,132.6806,0.2296,0.3209,0.1355,1.8570,2.2261,3.8018,1.7196,-0.5490,0.8291,1.2214,0.4788,1.0014,1.0217,1.0200,1.2812,0.1718,0.6787,0.8884,4.7695
139.3569,0.0903,-0.3117,-0.2151,0.3893,249.1525,146.0000,145.0000,120.0000,134.0000,31.8750,20.8333,26.0000,18.0000,37.0000,42.0000,11.0000,26.0000,39.9461,0.3038,0.3474,0.2353,12.9138,0.0695,0.1030,0.0693,139.9438,0.1106,0.3325,0.2236,1.6431,3.7991,3.4581,1.8087,-0.0243,-0.8656,-1.3651,-0.3266,1.0042,1.1119,1.0508,1.0508,0.2873,3.2804,1.1228,1.1351
126.9046,0.0578,-0.1482,0.1118,0.1944,201.6923,119.0000,109.0000,120.0000,90.0000,5.0000,10.5000,15.0000,5.0000,4.0000,8.0000,24.0000,6.0000,14.1728,0.1207,0.0771,0.3528,4.5113,0.0441,0.0244,0.1241,126.9817,0.0727,0.1502,0.1638,2.0764,1.4515,1.7397,1.7688,-0.5198,-0.2680,-0.2006,-0.4578,1.0006,1.2177,1.0130,1.1335,0.1117,2.5058,0.5235,2.6814
129.0360,0.0671,-0.2611,-0.1185,0.2944,216.8378,120.0000,112.0000,119.0000,101.0000,9.0000,12.7500,24.6667,10.0000,8.0000,9.0000,30.0000,3.0000,18.0899,0.1092,0.1018,0.3618,5.1272,0.0315,0.0284,0.1097,129.1350,0.0746,0.2625,0.1635,2.4020,2.4280,2.0813,2.6384,-0.7242,-0.8411,-0.0311,-0.9937,1.0008,1.1002,1.0058,1.3345,0.1402,1.7626,0.3911,3.5774
154.4787,0.0742,-0.5235,-0.4086,0.6682,207.9576,144.0000,167.0000,170.0000,198.0000,51.0000,64.5000,71.6250,173.5417,44.0000,74.0000,67.0000,89.0000,69.9535,0.4967,0.4962,0.9447,15.9640,0.1103,0.1413,0.2031,155.2985,0.1315,0.5377,0.4553,2.5652,3.1919,1.7923,2.7943,-0.0122,0.6351,0.1509,-0.1575,1.0053,1.3526,1.0363,1.1160,0.4541,6.3064,0.9756,2.5167
138.9308,-0.0030,-0.3479,-0.2857,0.4501,226.2500,143.0000,122.0000,142.0000,145.0000,14.3333,33.0000,24.9000,20.3333,18.0000,21.0000,40.0000,32.0000,31.5739,0.2386,0.3633,0.4273,8.1832,0.0807,0.1040,0.1241,139.1685,0.0802,0.3639,0.3112,3.1787,1.8021,2.0597,2.2140,-1.0504,-0.6167,0.1581,-0.6072,1.0017,1.1354,1.0429,1.0890,0.2275,3.6998,1.0664,1.5654
126.8235,-0.2533,-0.2049,-0.2023,0.3835,226.9583,147.0000,78.0000,140.0000,100.0000,3.5000,6.5000,12.2500,2.6667,2.0000,4.0000,22.0000,3.0000,17.6457,0.1090,0.3506,0.2475,5.3183,0.0319,0.0991,0.0861,126.9303,0.2546,0.2264,0.2221,1.8980,2.2847,2.2152,1.5053,-0.2028,0.4318,-0.3904,-0.0554,1.0008,1.0076,1.1068,1.0809,0.1392,0.4330,1.8214,1.2612
124.7858,0.2761,-0.3092,-0.0564,0.4183,186.6190,100.0000,128.0000,99.0000,102.0000,3.0000,9.0000,9.9167,6.0000,1.0000,8.0000,13.0000,4.0000,12.5010,0.0760,0.0801,0.3233,3.8615,0.0193,0.0290,0.1266,124.8427,0.2768,0.3105,0.1365,1.7741,3.3703,1.4993,1.3596,-0.0520,1.0685,0.2899,-0.2200,1.0005,1.0023,1.0042,1.1871,0.1002,0.2756,0.2595,3.1748
125.8622,0.1095,-0.4078,-0.1085,0.4359,227.4615,92.0000,111.0000,118.0000,106.0000,4.0000,11.0000,15.5000,4.0000,2.0000,4.0000,17.0000,1.0000,12.3688,0.0857,0.0314,0.2135,3.9275,0.0275,0.0109,0.0707,125.9211,0.1130,0.4081,0.1305,1.9328,2.0630,1.6835,1.9446,-0.4068,0.5938,-0.4599,-0.5307,1.0005,1.0298,1.0003,1.1801,0.0983,0.7922,0.0769,2.1445
126.5540,0.0920,-0.5466,-0.5696,0.7948,208.8333,109.0000,109.0000,110.0000,144.0000,7.0000,15.0000,5.6667,9.8333,4.0000,3.0000,16.0000,10.0000,13.0515,0.0874,0.0327,0.2960,4.2943,0.0277,0.0086,0.0977,126.6238,0.0967,0.5464,0.5775,1.8747,2.0823,2.7149,1.6660,-0.5081,0.6530,0.4608,-0.1208,1.0006,1.0419,1.0001,1.0140,0.1032,0.9616,0.0598,0.5234
155.0072,0.0504,-0.4463,-0.6618,0.7998,210.8222,174.0000,146.0000,165.0000,198.0000,26.6167,19.2917,20.8750,21.6000,57.0000,33.0000,83.0000,42.0000,70.5061,0.3266,0.3038,0.8805,24.1120,0.0922,0.0898,0.3057,156.8302,0.1103,0.4547,0.7340,1.5404,1.8783,1.9149,1.7343,-0.1381,-0.0827,-0.1352,-0.4676,1.0118,1.1720,1.0196,1.0974,0.4576,3.9026,0.6880,1.3858
150.0586,0.0221,-0.3917,-0.3520,0.5271,213.4370,154.0000,140.0000,163.0000,179.0000,24.3750,61.0000,47.0000,40.6250,37.0000,38.0000,70.0000,43.0000,55.7244,0.2355,0.2972,1.0158,14.1355,0.0663,0.0949,0.3044,150.7180,0.0701,0.3999,0.4674,2.3596,2.2195,1.6374,1.7158,-0.1043,0.6257,0.0895,-0.1162,1.0044,1.3534,1.0291,1.2479,0.3722,5.9638,0.7768,3.3000
143.9945,-0.2539,-0.2730,0.1897,0.4183,231.0000,125.0000,97.0000,193.0000,113.0000,13.0000,11.0000,33.6250,22.0000,9.0000,16.0000,65.0000,7.0000,43.8080,0.3009,0.2449,0.7656,14.5518,0.0665,0.0825,0.2483,144.7151,0.2616,0.2819,0.3028,1.7242,4.8729,1.5730,2.3514,-0.3370,1.3450,0.2460,-0.8813,1.0050,1.0334,1.0449,1.0817,0.3050,1.2177,0.9310,2.9229
144.7347,0.0122,-0.4876,-0.7018,0.8546,207.2308,150.0000,125.0000,141.0000,214.0000,14.0000,23.6667,21.2500,8.2500,11.0000,24.0000,46.0000,23.0000,44.4273,0.1575,0.5699,1.7387,14.3904,0.0416,0.1932,0.5912,145.4301,0.0435,0.5217,0.9172,1.8402,3.6965,1.6439,1.7731,-0.4678,1.2949,0.0613,-0.4226,1.0048,1.5801,1.0743,1.2914,0.3077,8.2597,1.2254,3.1032
140.4862,-0.0202,-0.3929,-0.2276,0.4545,253.0750,124.0000,122.0000,159.0000,154.0000,24.0000,13.7500,19.5250,14.7500,20.0000,23.0000,57.0000,37.0000,45.6946,0.1740,0.3182,0.4900,14.9188,0.0581,0.0952,0.1818,141.2564,0.0596,0.3983,0.2884,1.6706,1.9766,2.2568,1.4090,0.0425,0.5504,0.5961,-0.0829,1.0055,1.1199,1.0290,1.2702,0.3262,3.6066,0.8358,2.7994
206.9136,-0.1468,-0.4398,-0.4453,0.6428,229.7606,288.0000,176.0000,307.0000,343.0000,31.2750,27.5417,31.3523,26.1333,187.0000,55.0000,194.0000,219.0000,184.0540,0.5843,0.2318,0.5970,62.6919,0.1573,0.0718,0.2097,216.0745,0.1917,0.4314,0.4525,1.5356,3.7635,1.5985,1.5501,0.1609,1.3142,-0.0219,-0.1156,1.0443,1.0827,1.0139,1.1264,0.9104,3.4978,0.5488,1.6059
126.3846,0.2216,-0.3108,-0.2163,0.4387,246.7838,121.0000,127.0000,103.0000,104.0000,7.8750,5.6667,12.5000,6.5000,13.0000,8.0000,13.0000,6.0000,10.9799,0.2135,0.1751,0.5204,3.2122,0.0499,0.0597,0.1364,126.4244,0.2269,0.3164,0.2567,2.2561,3.0821,1.7163,3.0659,-0.7153,-0.5017,-0.0244,-0.8660,1.0003,1.0244,1.0178,1.1740,0.0869,0.9772,0.5685,2.6226
135.2875,-0.0192,-0.2181,-0.2853,0.3597,223.3333,161.0000,123.0000,126.0000,139.0000,18.5000,16.6667,13.6667,15.8667,34.0000,30.0000,21.0000,22.0000,37.0285,0.0777,0.2187,0.6140,12.2244,0.0224,0.0745,0.2010,135.8264,0.0302,0.2273,0.3400,1.6523,2.1143,1.5229,1.6814,0.3912,-0.6390,0.2627,-0.0107,1.0040,1.3670,1.0570,1.2180,0.2742,4.5184,1.0508,2.6544
126.1951,0.1482,-0.3049,0.1312,0.3635,223.3214,95.0000,119.0000,121.0000,96.0000,11.5000,7.7500,11.8333,4.0000,8.0000,5.0000,14.0000,4.0000,11.5136,0.1930,0.2252,0.4304,3.5622,0.0675,0.0656,0.1336,126.2435,0.1628,0.3118,0.1856,2.3479,1.5807,2.0679,1.6701,-0.8065,0.2928,-0.0749,0.1438,1.0004,1.0949,1.0221,1.2814,0.0913,1.3670,0.7468,3.6384
136.7799,0.0381,-0.3297,-0.4570,0.5648,211.0000,144.0000,124.0000,119.0000,132.0000,17.9167,15.5417,15.2500,12.7500,28.0000,29.0000,23.0000,5.0000,33.3264,0.0589,0.1536,0.3050,10.7572,0.0198,0.0386,0.0896,137.1867,0.0420,0.3344,0.4713,1.7850,1.7115,4.6810,2.3784,-0.3392,-0.4955,-1.4368,-0.5886,1.0030,1.1275,1.0065,1.0178,0.2440,1.7509,0.4637,0.6644
146.7497,0.2817,-0.2626,0.1865,0.4279,223.4915,117.0000,175.0000,121.0000,103.0000,13.0000,34.8000,46.2500,2.0000,16.0000,66.0000,21.0000,1.0000,48.2642,0.3496,0.2902,0.9068,15.1968,0.0920,0.0761,0.2441,147.5212,0.2883,0.2775,0.2994,1.8646,3.4183,4.0548,4.5405,-0.5091,-1.0842,-1.5092,-1.6524,1.0053,1.0542,1.0392,1.0612,0.3298,1.3328,1.1052,3.3650
176.7322,0.1214,-0.2477,-0.5462,0.6119,210.5606,274.0000,200.0000,151.0000,229.0000,32.7143,31.8000,31.4667,32.2500,156.0000,90.0000,61.0000,126.0000,109.5944,0.1050,0.2555,0.5782,39.4624,0.0296,0.0882,0.1707,181.0192,0.1294,0.2618,0.5394,1.4453,2.6818,1.4105,2.2303,0.0017,0.8060,0.2828,0.7012,1.0243,1.0267,1.0611,1.0533,0.6280,0.8440,1.0731,1.1688
138.7923,-0.1139,-0.4563,-0.6741,0.8219,197.3721,169.0000,103.0000,146.0000,180.0000,16.0000,6.0000,19.0000,23.6000,41.0000,5.0000,42.0000,61.0000,40.2357,0.2711,0.2282,0.4707,13.0523,0.0937,0.0629,0.1481,139.3904,0.1413,0.4599,0.6788,1.6800,1.9063,2.3767,2.3829,0.1060,0.6531,0.2384,0.8885,1.0043,1.1288,1.0093,1.0241,0.2905,2.3881,0.5032,0.7202
158.4711,0.0027,-0.4873,-0.7730,0.9138,253.3548,255.0000,151.0000,167.0000,274.0000,19.3030,21.5000,22.7500,22.9306,150.0000,40.0000,67.0000,158.0000,97.5208,0.3566,0.2793,0.9697,31.7009,0.0876,0.0595,0.2868,161.5606,0.0888,0.4888,0.7754,1.8429,2.5295,5.7344,1.9007,0.4874,0.2108,1.5872,0.0966,1.0195,1.2108,1.0074,1.0750,0.6213,5.5296,0.5781,1.4066
129.6403,0.2256,-0.2259,0.0025,0.3192,217.8649,123.0000,137.0000,109.0000,96.0000,8.7500,20.3750,7.3333,11.0000,9.0000,31.0000,9.0000,7.0000,16.8139,0.1928,0.2679,0.2300,5.0946,0.0667,0.0768,0.0602,129.7377,0.2330,0.2382,0.0594,2.1542,1.6398,2.0838,2.7168,-0.6526,0.3075,0.3794,0.6086,1.0008,1.0424,1.0547,1.2787,0.1297,0.8815,1.2257,6.0183
125.3141,0.0786,-0.2202,0.1046,0.2561,206.0952,110.0000,108.0000,116.0000,76.0000,6.5833,9.7500,12.5000,2.0000,11.0000,7.0000,14.0000,1.0000,12.3553,0.0641,0.1618,0.3336,3.7853,0.0207,0.0623,0.1115,125.3685,0.0813,0.2291,0.1495,2.0732,1.7268,1.4263,2.2691,-0.6013,-0.1407,-0.1983,-0.8259,1.0004,1.0325,1.0372,1.1035,0.0986,0.8282,0.7468,2.6821
128.8541,-0.1552,-0.3093,-0.3744,0.5098,228.5870,139.0000,92.0000,132.0000,142.0000,6.0000,3.0000,26.5000,14.9167,8.0000,1.0000,25.0000,28.0000,16.6238,0.1926,0.2551,0.4395,5.1282,0.0551,0.0918,0.1702,128.9538,0.1630,0.3196,0.4073,1.8333,4.0082,1.5843,1.2517,-0.3979,1.5319,-0.3134,0.1551,1.0008,1.0611,1.0430,1.0983,0.1291,1.3244,0.8510,1.2580
