I,Q,U,V,P,ch5,pk1,pk2,pk3,pk4,fwhm1,fwhm2,fwhm3,fwhm4,proms1,proms2,proms3,proms4,d1,d2,d3,d4,st1,st2,st3,st4,rm1,rm2,rm3,rm4,ku1,ku2,ku3,ku4,sk1,sk2,sk3,sk4,s1,s2,s3,s4,ma1,ma2,ma3,ma4
124.2421,0.1572,-0.4280,-0.1927,0.4950,211.5000,106.0000,111.0000,114.0000,109.0000,13.3333,4.0000,15.2500,2.0000,26.0000,2.0000,22.0000,1.0000,14.7140,0.1946,0.2391,0.3261,4.7110,0.0568,0.0735,0.0784,124.3284,0.1687,0.4365,0.2098,1.7310,2.1363,1.8420,4.8665,-0.0922,0.3557,-0.3619,-1.4326,1.0007,1.0598,1.0140,1.0753,0.1185,1.2617,0.5592,1.7293
125.5119,0.0267,-0.2916,-0.0496,0.2970,200.4074,109.0000,106.0000,125.0000,108.0000,12.3333,5.0000,11.0000,11.0833,8.0000,3.0000,18.0000,18.0000,19.4756,0.1900,0.1790,0.2059,6.2104,0.0674,0.0558,0.0713,125.6598,0.0719,0.2951,0.0846,1.7593,2.1484,2.6697,1.9011,-0.1152,0.8600,1.0163,0.6328,1.0012,1.3751,1.0177,1.0877,0.1553,4.5300,0.6235,2.8351
124.5351,0.0603,-0.2697,-0.0735,0.2860,224.8077,120.0000,105.0000,120.0000,97.0000,2.0000,3.0000,14.6667,1.7500,1.0000,2.0000,27.0000,1.0000,15.1271,0.1433,0.2932,0.2687,4.9325,0.0472,0.0915,0.0739,124.6290,0.0771,0.2840,0.1049,1.7984,2.1045,1.8686,3.4906,-0.3788,0.5459,0.3348,-1.1169,1.0008,1.2509,1.0540,1.3754,0.1215,2.7620,1.1236,4.6670
123.0723,0.1173,-0.3410,-0.3046,0.4720,248.9524,114.0000,111.0000,105.0000,111.0000,2.0000,7.0000,10.1667,4.3333,1.0000,5.0000,8.0000,4.0000,12.7375,0.0961,0.0615,0.3557,4.4392,0.0351,0.0170,0.1092,123.1485,0.1227,0.3413,0.3249,1.6432,1.4952,3.0782,2.5716,-0.2116,0.2023,-1.0823,-0.9801,1.0006,1.0413,1.0012,1.0586,0.1035,0.8333,0.1805,1.1912
122.9189,-0.0930,-0.3761,-0.6040,0.7176,194.2917,132.0000,94.0000,114.0000,136.0000,16.5000,5.0000,11.5000,5.0000,14.0000,4.0000,12.0000,6.0000,14.7056,0.1658,0.1829,0.3851,4.2295,0.0533,0.0515,0.1260,122.9886,0.1065,0.3795,0.6166,2.6683,1.7123,2.1561,1.7352,-0.6880,0.1722,-0.1421,-0.1970,1.0006,1.1430,1.0089,1.0206,0.1197,1.9882,0.4884,0.6441
123.0482,0.0369,-0.3950,-0.3927,0.5582,171.5000,119.0000,103.0000,112.0000,117.0000,7.5833,9.2500,8.0000,6.0000,9.0000,7.0000,13.0000,3.0000,14.1090,0.0582,0.1601,0.2718,4.7854,0.0133,0.0516,0.0801,123.1366,0.0393,0.3993,0.4022,1.7237,6.7516,1.8593,3.6582,-0.3170,1.9155,-0.3085,-1.3724,1.0007,1.0596,1.0080,1.0194,0.1147,1.6073,0.4059,0.6949
124.3688,0.2664,-0.5406,-0.3051,0.6755,187.1613,84.0000,130.0000,107.0000,126.0000,16.7500,8.5000,14.0000,8.0000,5.0000,8.0000,16.0000,8.0000,13.5885,0.1831,0.0820,0.2587,4.0820,0.0634,0.0264,0.0778,124.4336,0.2743,0.5416,0.3160,2.6397,1.4515,2.0555,1.9158,-0.9316,0.1837,0.7648,-0.0649,1.0005,1.0269,1.0011,1.0307,0.1093,0.6950,0.1517,0.8576
122.9949,0.2912,-0.2889,-0.0887,0.4197,186.0000,103.0000,128.0000,91.0000,97.0000,8.2500,14.3333,7.0000,4.0000,7.0000,15.0000,5.0000,4.0000,11.4306,0.0434,0.0868,0.1558,3.8085,0.0143,0.0245,0.0458,123.0510,0.2912,0.2905,0.1002,1.9893,2.3215,2.8937,1.9065,-0.5185,-0.8667,-0.7558,0.3978,1.0005,1.0012,1.0034,1.1172,0.0930,0.1493,0.3003,1.9000
124.5844,0.2955,-0.3060,-0.0649,0.4303,196.9000,99.0000,130.0000,99.0000,103.0000,6.7500,11.3333,16.5000,4.0000,5.0000,13.0000,20.0000,2.0000,13.0701,0.0928,0.1207,0.3526,4.3175,0.0291,0.0390,0.1076,124.6567,0.2974,0.3085,0.1254,2.0383,2.1497,1.8749,2.6743,-0.7356,-0.6413,-0.5794,-0.9343,1.0006,1.0047,1.0078,1.4283,0.1049,0.3143,0.3958,5.1697
126.2849,0.1081,-0.5261,-0.5725,0.7850,185.5172,114.0000,111.0000,113.0000,148.0000,5.5000,22.7500,15.1250,10.2500,8.0000,7.0000,23.0000,21.0000,18.6097,0.1353,0.1468,0.2525,5.9679,0.0429,0.0426,0.0765,126.4210,0.1178,0.5273,0.5773,1.7556,1.7806,3.0853,1.8306,-0.1780,-0.2079,1.0604,-0.0476,1.0011,1.0711,1.0032,1.0086,0.1474,1.2847,0.2798,0.4430
124.3257,0.1810,-0.3325,0.0860,0.3882,256.1786,93.0000,121.0000,113.0000,91.0000,12.1667,9.3333,13.1667,3.6667,8.0000,15.0000,12.0000,1.0000,15.7129,0.0861,0.1926,0.6128,5.2002,0.0281,0.0550,0.1767,124.4305,0.1834,0.3384,0.1919,1.6651,1.7129,3.7948,2.5941,-0.2548,0.2255,-1.4057,-0.7380,1.0008,1.0115,1.0130,1.1413,0.1264,0.4777,0.5801,4.0229
127.2024,0.1293,-0.1484,-0.0911,0.2169,179.6296,142.0000,118.0000,106.0000,91.0000,7.8000,11.5000,16.5000,10.0000,13.0000,10.0000,23.0000,3.0000,21.0140,0.1384,0.2090,0.3402,6.8779,0.0490,0.0697,0.1125,127.3813,0.1391,0.1654,0.1458,1.6883,1.4950,2.0738,1.7350,-0.1636,0.2542,-0.7772,-0.0950,1.0014,1.0658,1.0982,1.2349,0.1653,1.0982,1.4556,3.4032
123.5868,0.1871,-0.2614,0.0485,0.3251,215.2500,105.0000,127.0000,103.0000,102.0000,6.5000,15.2500,4.0000,6.0000,7.0000,21.0000,1.0000,1.0000,14.7281,0.2329,0.2542,0.4152,4.3175,0.0649,0.0928,0.1467,123.6603,0.1960,0.2781,0.1518,1.8735,2.2322,1.5424,1.8530,-0.0514,-0.3560,-0.4146,-0.5961,1.0006,1.0582,1.0591,1.0789,0.1192,1.3039,0.9979,3.1202
121.6512,0.1673,-0.2582,-0.1792,0.3561,210.9000,118.0000,116.0000,93.0000,101.0000,10.3333,10.5000,3.0000,4.0000,18.0000,11.0000,1.0000,1.0000,11.1086,0.0729,0.1315,0.2552,3.7377,0.0264,0.0468,0.0841,121.7058,0.1688,0.2630,0.1971,1.6423,2.3990,1.9423,1.8439,-0.1827,-1.0059,-0.7080,0.4119,1.0004,1.0118,1.0154,1.0997,0.0913,0.4399,0.5115,1.5288
123.2492,0.1522,-0.3513,-0.1307,0.4045,214.2500,99.0000,117.0000,107.0000,115.0000,6.0000,13.0000,15.5000,6.2500,4.0000,12.0000,7.0000,9.0000,13.0401,0.1113,0.1727,0.4359,4.0647,0.0391,0.0614,0.1668,123.3138,0.1567,0.3565,0.2107,1.9723,1.6458,1.5531,1.5923,-0.3697,-0.4122,-0.3394,-0.4752,1.0005,1.0314,1.0146,1.3908,0.1058,0.7454,0.4951,3.9152
125.1642,0.1557,-0.3983,-0.3254,0.5374,183.8750,113.0000,118.0000,108.0000,126.0000,2.0000,17.0000,17.5000,3.0000,1.0000,6.0000,16.0000,1.0000,15.2176,0.1809,0.1691,0.6174,4.5979,0.0528,0.0559,0.1858,125.2460,0.1639,0.4010,0.3747,2.1297,2.2117,2.7767,2.3814,-0.4934,0.0073,1.1545,-0.8097,1.0007,1.0544,1.0095,1.1457,0.1216,1.1995,0.4280,2.0349
123.3717,0.1356,-0.1287,0.1252,0.2251,207.2857,124.0000,111.0000,106.0000,69.0000,8.8750,2.0000,18.4167,4.0000,15.0000,2.0000,19.0000,2.0000,13.2950,0.1856,0.3302,0.4022,4.2612,0.0499,0.1126,0.1192,123.4427,0.1455,0.1711,0.1695,1.7056,2.7096,2.1428,3.4225,-0.3558,0.5611,-0.8174,-1.2867,1.0006,1.0620,1.3103,1.0633,0.1078,1.3985,3.0609,2.6401
123.0638,-0.0924,-0.2215,-0.3198,0.3998,233.4500,137.0000,89.0000,115.0000,109.0000,9.5000,5.0000,10.1667,2.5000,12.0000,1.0000,12.0000,3.0000,13.1109,0.1043,0.1575,0.2789,4.2552,0.0311,0.0543,0.0854,123.1337,0.0966,0.2290,0.3331,1.7941,3.5283,2.0559,1.8117,-0.3196,1.3008,-0.6472,-0.1794,1.0006,1.0534,1.0278,1.0328,0.1066,1.1855,0.7163,0.8797
131.6095,-0.0111,-0.1594,-0.1462,0.2166,201.3684,150.0000,107.0000,132.0000,106.0000,18.6250,12.0000,15.8000,6.0000,31.0000,5.0000,36.0000,2.0000,29.1492,0.2347,0.2494,0.3568,9.6606,0.0763,0.0887,0.1076,131.9543,0.0756,0.1831,0.1845,1.6552,2.2076,1.5130,3.3773,-0.1028,0.5955,-0.2104,-1.3514,1.0026,1.2329,1.1383,1.2228,0.2218,4.6586,1.6845,2.6187
125.3466,0.1509,-0.4534,-0.2363,0.5330,192.7879,94.0000,117.0000,115.0000,117.0000,10.2500,9.0000,9.6667,17.5000,5.0000,8.0000,20.0000,9.0000,16.3964,0.1072,0.1218,0.2435,5.4499,0.0364,0.0272,0.0742,125.4614,0.1556,0.4539,0.2496,1.6328,1.8136,4.9138,1.9243,-0.1628,0.4715,1.2830,-0.3102,1.0009,1.0277,1.0017,1.0458,0.1309,0.7177,0.2690,1.0447
126.3284,0.1864,-0.3813,-0.2551,0.4952,168.1212,109.0000,123.0000,113.0000,113.0000,6.0000,4.0000,15.6250,17.0000,8.0000,2.0000,25.0000,4.0000,17.5614,0.2499,0.1806,0.1641,5.3034,0.0772,0.0521,0.0496,126.4363,0.2038,0.3847,0.2613,1.9371,2.1788,2.2311,1.6049,-0.2994,0.5136,-0.2306,0.0311,1.0009,1.0778,1.0090,1.0179,0.1391,1.3764,0.4759,0.6453
127.5590,0.2558,-0.4197,-0.4350,0.6564,228.0938,114.0000,138.0000,94.0000,131.0000,11.0000,11.7500,15.2500,19.0000,7.0000,19.0000,7.0000,20.0000,22.5519,0.2009,0.1741,0.1282,7.7704,0.0582,0.0430,0.0273,127.7881,0.2609,0.4212,0.4362,1.5642,2.6494,3.6344,3.7096,-0.0359,-0.8078,0.9120,0.1626,1.0018,1.0251,1.0051,1.0019,0.1770,0.8008,0.4164,0.2946
122.4726,-0.0552,-0.2175,-0.4291,0.4843,186.6897,141.0000,97.0000,102.0000,121.0000,19.6667,13.7500,6.0000,6.0000,16.0000,11.0000,4.0000,4.0000,11.1873,0.0799,0.2096,0.3478,3.5228,0.0248,0.0640,0.1205,122.5215,0.0607,0.2265,0.4441,1.8463,2.0066,2.0633,1.5947,-0.2612,-0.4391,-0.4007,-0.3142,1.0004,1.0917,1.0409,1.0375,0.0914,1.5087,0.9833,0.8282
122.9552,0.1538,-0.2460,-0.3053,0.4212,205.6522,124.0000,118.0000,94.0000,107.0000,8.2500,10.0000,4.0000,8.7500,9.0000,9.0000,2.0000,7.0000,13.6454,0.1800,0.0685,0.0673,4.2140,0.0631,0.0215,0.0162,123.0242,0.1654,0.2465,0.3060,1.9143,1.9152,1.8906,3.8981,-0.3062,-0.6494,0.2435,-1.1228,1.0006,1.0779,1.0037,1.0013,0.1110,1.2380,0.2794,0.2204
123.1845,0.1043,-0.2202,0.0936,0.2610,203.6667,105.0000,112.0000,113.0000,81.0000,10.5000,10.2500,11.6000,4.0000,6.0000,13.0000,15.0000,2.0000,11.6152,0.1091,0.1647,0.3168,3.6115,0.0356,0.0469,0.0888,123.2352,0.1099,0.2258,0.1264,2.3888,1.7268,4.5697,4.0787,-0.7427,-0.2276,-1.7029,-1.4523,1.0004,1.0546,1.0213,1.0718,0.0943,1.0811,0.7520,2.8508
128.5810,0.1622,-0.4259,-0.3576,0.5792,202.4400,119.0000,136.0000,111.0000,142.0000,17.5000,18.2500,20.0000,19.0000,20.0000,35.0000,14.0000,30.0000,27.2510,0.1408,0.2725,0.6208,8.7977,0.0408,0.0658,0.1946,128.8756,0.1657,0.4282,0.4024,1.6421,2.0688,3.1403,3.0400,0.1265,0.3434,0.8071,1.2455,1.0023,1.0311,1.0118,1.0975,0.2122,0.8904,0.6480,1.8591
120.9831,0.2002,-0.2415,0.0024,0.3137,210.1190,109.0000,120.0000,102.0000,100.0000,13.7500,4.5000,21.0000,7.0000,17.0000,6.0000,16.0000,6.0000,10.8235,0.1391,0.2834,0.4655,3.0033,0.0406,0.0741,0.1587,121.0195,0.2044,0.2518,0.1569,2.0052,3.7777,2.2800,1.5083,0.2587,1.4870,0.1607,-0.0970,1.0003,1.0198,1.0452,1.0906,0.0895,0.7000,1.2069,3.4400
122.5771,0.0236,-0.4837,-0.5958,0.7677,238.1579,115.0000,100.0000,109.0000,132.0000,9.7500,6.0000,9.7500,10.0000,9.0000,3.0000,13.0000,4.0000,11.8719,0.0859,0.0841,0.1382,3.9342,0.0280,0.0242,0.0453,122.6369,0.0365,0.4849,0.5982,1.8551,1.6329,3.4876,2.5654,-0.3855,-0.0470,-1.1315,-0.9900,1.0005,1.2132,1.0012,1.0027,0.0969,3.3039,0.1737,0.2320
122.5557,0.0568,-0.2072,-0.3950,0.4497,223.9714,147.0000,106.0000,109.0000,121.0000,9.6667,4.0000,8.7500,12.1250,10.0000,2.0000,9.0000,25.0000,10.9347,0.1657,0.2650,0.4748,3.3702,0.0536,0.0853,0.1618,122.6007,0.0783,0.2222,0.4249,1.7532,1.8965,1.6654,1.6163,-0.0844,0.3833,0.3910,0.2858,1.0004,1.2833,1.0803,1.0789,0.0892,3.3337,1.3572,1.2659
123.0036,0.3291,-0.2749,-0.0144,0.4290,221.4800,102.0000,137.0000,94.0000,95.0000,4.2500,2.5000,6.0000,4.0000,11.0000,2.0000,3.0000,2.0000,14.1104,0.3368,0.1402,0.2722,4.6514,0.1064,0.0481,0.0825,123.0880,0.3454,0.2795,0.0821,1.5687,1.8578,1.5162,1.7287,-0.1154,0.4384,-0.1980,-0.0576,1.0007,1.0489,1.0145,1.1112,0.1148,1.0486,0.5125,3.9762
121.4486,0.1870,-0.3925,-0.2398,0.4965,200.7600,100.0000,114.0000,104.0000,110.0000,8.0000,6.5000,10.5000,7.0000,7.0000,4.0000,16.0000,5.0000,10.3213,0.0660,0.0741,0.1628,3.2226,0.0210,0.0196,0.0580,121.4897,0.1886,0.3927,0.2471,1.8757,1.8127,2.5640,1.4090,-0.0712,0.1613,0.5296,0.2150,1.0003,1.0060,1.0012,1.0275,0.0850,0.3533,0.1891,0.6871
123.8620,0.2287,-0.4078,-0.3870,0.6070,204.7368,114.0000,126.0000,102.0000,128.0000,4.2500,11.0000,21.5000,13.5000,5.0000,14.0000,28.0000,9.0000,15.9483,0.1432,0.2476,0.4380,4.2268,0.0444,0.0688,0.1272,123.9322,0.2333,0.4118,0.4063,2.2746,1.8183,2.2943,2.1137,0.0579,-0.1075,0.5869,-0.4611,1.0006,1.0181,1.0139,1.0514,0.1288,0.6309,0.6141,1.1637
124.0907,0.1790,-0.2108,0.2408,0.3667,240.7273,103.0000,119.0000,114.0000,71.0000,5.5000,10.5000,9.1250,3.0000,6.0000,10.0000,11.0000,1.0000,14.3513,0.1217,0.2016,0.2375,4.6960,0.0413,0.0737,0.0665,124.1755,0.1833,0.2235,0.2472,2.0310,1.6177,1.5469,2.7529,-0.6395,-0.1169,-0.4023,-0.8240,1.0007,1.0252,1.0564,1.0365,0.1157,0.6899,0.9806,1.0190
132.4252,-0.0879,-0.4379,-0.3220,0.5506,208.2800,129.0000,97.0000,151.0000,128.0000,7.6250,4.5000,13.9881,4.7500,21.0000,4.0000,53.0000,3.0000,34.0060,0.2532,0.2449,0.3804,11.7299,0.0751,0.0833,0.1170,132.9230,0.1103,0.4490,0.3507,1.5825,2.5910,1.9871,1.8330,-0.0670,0.8011,-0.7040,-0.1275,1.0038,1.1203,1.0169,1.0581,0.2573,2.8047,0.5592,1.1844
122.4474,0.2205,-0.4126,-0.1951,0.5069,215.6667,99.0000,122.0000,105.0000,110.0000,7.0000,6.2500,10.5000,7.0000,5.0000,7.0000,11.0000,3.0000,10.4942,0.1192,0.1112,0.2872,3.3874,0.0433,0.0322,0.0941,122.4925,0.2252,0.4146,0.2165,2.0248,1.5539,2.9557,1.7761,-0.5847,0.1260,-0.9365,-0.4397,1.0004,1.0183,1.0029,1.1057,0.0857,0.5442,0.2693,1.5524
122.2010,0.1226,-0.2902,0.0132,0.3153,203.2500,103.0000,111.0000,112.0000,96.0000,1.0000,2.0000,16.1667,6.0000,1.0000,2.0000,18.0000,6.0000,12.1179,0.1840,0.0842,0.3908,4.1390,0.0511,0.0257,0.1257,122.2686,0.1330,0.2906,0.1241,1.4944,2.8223,1.8556,1.9584,-0.0870,0.8138,-0.2841,0.4442,1.0006,1.0799,1.0038,1.1841,0.0992,1.5542,0.2913,4.1954
121.4677,0.2496,-0.1373,0.1167,0.3078,198.0625,107.0000,125.0000,93.0000,78.0000,7.7500,7.7500,6.0000,7.5000,3.0000,15.0000,6.0000,6.0000,13.1708,0.0930,0.0621,0.0898,4.5184,0.0286,0.0184,0.0323,121.5465,0.2505,0.1380,0.1203,1.6587,2.7364,2.5745,1.8546,-0.0073,-0.9780,0.8801,-0.7524,1.0006,1.0062,1.0084,1.0355,0.1085,0.3748,0.4560,0.7888
124.7130,0.3076,-0.2593,0.0917,0.4126,219.2162,104.0000,138.0000,103.0000,87.0000,2.7500,13.0833,15.7500,8.0000,3.0000,19.0000,17.0000,3.0000,17.9104,0.1662,0.1886,0.4317,5.1769,0.0557,0.0549,0.1070,124.8175,0.3117,0.2632,0.1375,1.7783,1.7275,2.4412,3.7658,-0.0321,-0.4884,0.4942,-1.1530,1.0008,1.0159,1.0219,1.1003,0.1437,0.5464,0.7412,3.6945
123.9573,0.2744,-0.3167,-0.1238,0.4369,199.2500,104.0000,126.0000,95.0000,110.0000,16.0000,11.0000,16.0000,3.0000,13.0000,6.0000,12.0000,1.0000,13.6548,0.0963,0.3232,0.6295,4.2610,0.0268,0.0894,0.1885,124.0279,0.2761,0.3282,0.2218,2.0085,3.6330,2.2715,2.1704,-0.5572,1.2411,0.3636,0.6012,1.0006,1.0046,1.0379,1.1159,0.1102,0.3511,1.0446,3.4536
124.2076,0.1993,-0.3344,0.0324,0.3906,228.3421,92.0000,118.0000,111.0000,95.0000,4.0000,10.5000,22.0000,8.0000,2.0000,9.0000,19.0000,4.0000,12.8873,0.0663,0.1711,0.2552,4.1058,0.0131,0.0427,0.0688,124.2736,0.1996,0.3361,0.0745,2.1677,5.5964,4.2556,3.3732,-0.7941,-1.4602,1.3081,-1.0031,1.0005,1.0021,1.0080,1.1661,0.1038,0.3335,0.5154,4.4789
122.4517,0.2210,-0.3264,-0.0963,0.4058,185.5455,103.0000,124.0000,108.0000,92.0000,5.2500,2.0000,13.3333,5.0000,7.0000,1.0000,16.0000,4.0000,12.8828,0.2167,0.1177,0.4935,3.9633,0.0692,0.0225,0.1471,122.5139,0.2319,0.3274,0.1755,1.7291,2.3496,5.3247,2.1647,0.0882,0.8802,-1.1535,-0.5874,1.0005,1.0461,1.0023,1.3300,0.1052,0.9992,0.3608,4.5851
123.5909,0.2264,-0.3455,-0.2924,0.5061,222.1333,108.0000,126.0000,97.0000,109.0000,18.7500,10.0000,15.5000,6.0000,5.0000,11.0000,14.0000,4.0000,13.2870,0.1171,0.0698,0.2672,4.3429,0.0416,0.0204,0.0710,123.6646,0.2302,0.3467,0.3028,1.7025,1.4799,2.4890,2.3842,-0.1999,-0.2196,-0.7296,-0.3036,1.0006,1.0162,1.0017,1.0277,0.1075,0.5211,0.2019,0.9200
127.6210,0.1165,-0.3168,-0.0657,0.3439,177.9268,117.0000,115.0000,116.0000,123.0000,5.5000,10.0000,28.6667,5.0000,7.0000,8.0000,22.0000,5.0000,20.3563,0.1821,0.1870,0.8465,5.6258,0.0517,0.0636,0.2718,127.7420,0.1280,0.3227,0.2761,2.4317,1.8959,1.8091,1.7475,-0.4523,0.3983,-0.3844,-0.3530,1.0009,1.0904,1.0195,1.2030,0.1596,1.6300,0.5967,4.3231
123.6674,0.0070,-0.3867,-0.2610,0.4666,179.2174,115.0000,106.0000,123.0000,108.0000,7.3333,2.0000,11.6667,2.0000,10.0000,2.0000,24.0000,1.0000,15.1966,0.2489,0.1051,0.2733,4.5808,0.0821,0.0347,0.0767,123.7486,0.0808,0.3890,0.2733,2.0851,2.3264,1.6861,2.8877,-0.3629,0.8589,-0.1699,-0.8804,1.0007,1.2368,1.0038,1.0399,0.1229,4.4496,0.2717,1.0602
125.4666,0.1663,-0.4460,-0.4247,0.6379,171.8889,129.0000,130.0000,104.0000,145.0000,22.0000,14.5000,19.0000,14.6667,45.0000,17.0000,9.0000,24.0000,12.9109,0.3640,0.2655,0.8281,3.3456,0.1198,0.0577,0.2477,125.5103,0.2056,0.4493,0.4868,4.0293,1.7317,3.3686,2.0635,-1.3033,0.3521,0.4086,0.2928,1.0003,1.2245,1.0082,1.1547,0.1029,2.5434,0.5982,2.2861
124.3540,0.1861,-0.4445,-0.0747,0.4877,202.1333,87.0000,118.0000,120.0000,111.0000,8.0000,7.0000,15.6250,3.5000,7.0000,8.0000,27.0000,2.0000,16.2184,0.1989,0.1275,0.3503,5.2101,0.0584,0.0456,0.1179,124.4595,0.1966,0.4481,0.1401,1.6735,2.2453,1.9261,2.0797,0.0062,0.4923,-0.6720,-0.7167,1.0008,1.0456,1.0051,1.4170,0.1305,1.0821,0.2868,4.6619
123.4991,0.3165,-0.4478,-0.2409,0.5990,226.5909,89.0000,134.0000,92.0000,114.0000,5.0000,11.8750,5.5000,5.0000,1.0000,17.0000,7.0000,2.0000,14.6060,0.1341,0.0929,0.2983,4.6150,0.0386,0.0240,0.0799,123.5814,0.3177,0.4485,0.2552,1.9483,3.0327,2.8019,2.9283,-0.5337,-1.0055,0.0263,-0.6949,1.0007,1.0071,1.0014,1.0503,0.1183,0.4267,0.2076,1.2585
122.0483,0.2147,-0.3156,-0.0731,0.3887,206.7609,101.0000,127.0000,109.0000,97.0000,10.0000,12.0000,13.0000,5.0000,8.0000,20.0000,11.0000,2.0000,11.9119,0.2307,0.1536,0.2343,3.5762,0.0726,0.0459,0.0524,122.0995,0.2270,0.3181,0.0900,1.6409,1.7046,1.7960,4.4907,-0.0987,-0.0790,0.3716,-1.1795,1.0004,1.0541,1.0103,1.2229,0.0976,1.1039,0.4903,3.6399
128.5392,-0.0746,-0.3075,-0.4877,0.5813,165.6296,160.0000,101.0000,119.0000,141.0000,12.5000,6.0000,10.3333,12.0000,50.0000,4.0000,13.0000,34.0000,26.4400,0.2213,0.1267,0.4044,9.0341,0.0663,0.0448,0.1197,128.8445,0.0974,0.3119,0.4950,1.5980,2.7573,1.5951,1.9694,0.1618,0.9994,-0.4330,0.3248,1.0024,1.1034,1.0101,1.0294,0.2059,2.7343,0.4125,0.8550
123.2849,0.1836,-0.4393,-0.2471,0.5364,251.4545,92.0000,117.0000,105.0000,117.0000,2.0000,10.5000,14.7917,1.0000,1.0000,7.0000,15.0000,1.0000,12.5072,0.0636,0.1695,0.3025,4.0285,0.0169,0.0529,0.0866,123.3477,0.1843,0.4414,0.2618,2.0601,2.6259,2.4734,3.3820,-0.6025,0.2623,0.9433,-1.2040,1.0005,1.0040,1.0069,1.0567,0.1015,0.3470,0.3880,1.2533
124.5457,0.2622,-0.2920,-0.0921,0.4031,222.0000,110.0000,131.0000,98.0000,98.0000,10.0000,9.5000,8.0000,5.0000,12.0000,10.0000,5.0000,2.0000,16.9015,0.2137,0.0715,0.1777,5.7561,0.0743,0.0211,0.0583,124.6740,0.2723,0.2935,0.1094,1.5302,1.5153,1.8461,2.3896,0.0878,-0.2064,0.3264,-0.9363,1.0010,1.0380,1.0025,1.1735,0.1358,0.8316,0.2446,2.0793
124.8015,0.0646,-0.2389,-0.1608,0.2951,199.7436,108.0000,113.0000,117.0000,116.0000,1.0000,17.0000,15.5833,3.0000,1.0000,17.0000,25.0000,1.0000,17.9008,0.0799,0.4372,0.5064,5.3549,0.0248,0.1425,0.1438,124.9133,0.0685,0.2748,0.2163,1.8153,2.0073,1.7795,3.4825,-0.0761,0.5965,0.3586,-1.3320,1.0009,1.0708,1.1539,1.3251,0.1435,1.2930,2.1043,3.6537
122.1668,0.1850,-0.3854,-0.1150,0.4427,209.7667,96.0000,118.0000,110.0000,104.0000,6.2500,7.5000,13.5000,5.5000,5.0000,8.0000,18.0000,6.0000,13.5486,0.1181,0.0774,0.2403,4.7102,0.0394,0.0246,0.0790,122.2545,0.1898,0.3866,0.1411,1.4426,1.8768,1.9245,1.5964,0.1852,-0.5563,-0.4340,0.2304,1.0007,1.0215,1.0020,1.1819,0.1109,0.6433,0.2009,2.3464
122.3374,0.2356,-0.2680,-0.1793,0.3994,161.1852,114.0000,123.0000,93.0000,102.0000,6.0000,5.5000,8.5000,5.5000,8.0000,4.0000,6.0000,6.0000,13.8707,0.1834,0.1141,0.0977,3.9929,0.0511,0.0324,0.0245,122.4001,0.2412,0.2696,0.1810,2.0501,2.4732,2.3382,3.6660,-0.1313,0.4065,0.7234,-1.1490,1.0005,1.0224,1.0070,1.0089,0.1134,0.7860,0.4276,0.5469
123.4132,0.2377,-0.5257,-0.4008,0.7025,210.8000,96.0000,122.0000,99.0000,129.0000,9.7500,11.0000,9.0000,3.0000,11.0000,5.0000,6.0000,2.0000,11.6777,0.1232,0.1583,0.2114,3.7572,0.0340,0.0488,0.0636,123.4681,0.2402,0.5286,0.4066,2.2017,2.2173,2.1819,2.5211,-0.7085,0.4826,-0.7516,-0.9384,1.0004,1.0098,1.0041,1.0120,0.0946,0.5204,0.3013,0.5292
125.2061,0.1226,-0.1787,-0.0150,0.2172,204.8846,134.0000,111.0000,112.0000,98.0000,7.8000,5.0000,11.6667,2.0000,15.0000,2.0000,18.0000,2.0000,16.2361,0.1528,0.1689,0.5136,5.5188,0.0441,0.0466,0.1958,125.3230,0.1314,0.1859,0.1929,1.6636,2.7891,2.5514,1.8968,-0.2748,0.8592,-0.5837,-0.7679,1.0009,1.0589,1.0316,1.1592,0.1297,1.2677,0.9523,3.3980
127.0017,0.1056,-0.1880,0.1968,0.2919,219.5200,117.0000,113.0000,119.0000,81.0000,9.8750,11.2500,13.0000,13.7500,17.0000,9.0000,18.0000,7.0000,19.5934,0.1003,0.1950,0.1730,6.3404,0.0258,0.0573,0.0637,127.1536,0.1095,0.1973,0.2063,2.0531,5.3645,2.4144,1.3730,-0.6119,1.7576,-0.7413,-0.0826,1.0012,1.0278,1.0431,1.0491,0.1544,0.9531,1.0530,0.9038
129.0481,0.1771,-0.1161,0.2638,0.3383,212.5278,133.0000,132.0000,117.0000,69.0000,14.2667,12.6250,9.6250,4.0000,34.0000,25.0000,19.0000,2.0000,31.0463,0.0696,0.3850,0.2197,10.3327,0.0159,0.1131,0.0542,129.4496,0.1784,0.1662,0.2656,1.8122,2.5103,2.6682,2.4918,0.4888,-0.1811,-0.9098,0.1326,1.0031,1.0039,1.3483,1.0209,0.2409,0.3922,4.0137,0.8534
